Code,Date,Close
54,20180427,23.09
54,20180426,23.14
54,20180425,23.15
54,20180424,23.2
54,20180423,23.51
54,20180420,23.85
54,20180419,23.95
54,20180418,23.9
54,20180417,24
54,20180416,24
54,20180413,24.05
54,20180412,23.85
54,20180411,23.92
54,20180410,24
54,20180409,23.7
54,20180403,23.7
54,20180402,23.96
54,20180331,23.96
54,20180330,24.01
54,20180329,23.89
54,20180328,23.89
54,20180327,24.05
54,20180326,23.89
54,20180323,23.89
54,20180322,24.24
54,20180321,24.21
54,20180320,24.21
54,20180319,24.35
54,20180316,24.17
54,20180315,24.29
54,20180314,24.49
54,20180313,24.63
54,20180312,24.61
54,20180309,24.05
54,20180308,24.07
54,20180307,24.07
54,20180306,23.72
54,20180305,23.84
54,20180302,23.84
54,20180301,23.92
54,20180227,23.92
54,20180226,23.87
54,20180223,23.76
54,20180222,23.41
54,20180221,23.55
54,20180212,22.98
54,20180209,22.56
54,20180208,23.39
54,20180207,23.39
54,20180206,22.8
54,20180205,24.2
54,20180202,24.66
54,20180201,24.44
54,20180131,24.44
54,20180130,24.49
54,20180129,24.7
54,20180126,24.7
54,20180125,24.63
54,20180124,24.63
54,20180123,24.65
54,20180122,24.75
54,20180119,24.56
54,20180118,24.45
54,20180117,24.33
54,20180116,24.11
54,20180115,24.11
54,20180112,24.03
54,20180111,24.03
54,20180110,23.84
54,20180109,24.03
54,20180108,24.03
54,20180105,24.28
54,20180104,24.1
54,20180103,24.05
54,20180102,23.97
54,20171229,23.95
54,20171228,23.62
54,20171227,23.5
54,20171226,23.4
54,20171225,23.54
54,20171222,23.74
54,20171221,23.58
54,20171220,23.58
54,20171219,23.5
54,20171218,23.5
54,20171215,23.4
54,20171214,23.39
54,20171213,23.39
54,20171212,23.54
54,20171211,23.51
54,20171208,23.22
54,20171207,23.3
54,20171206,23.36
54,20171205,23.74
54,20171204,23.51
54,20171201,23.64
54,20171130,23.9
54,20171129,24.2
54,20171128,24.16
54,20171127,24.4
54,20171124,24.42
54,20171123,24.29
54,20171122,25
54,20171121,24.74
54,20171120,24.85
54,20171117,25.03
54,20171116,24.78
54,20171115,24.8
54,20171114,24.85
54,20171113,24.9
54,20171110,24.87
54,20171109,25.31
54,20171108,25.31
54,20171107,25.39
54,20171106,25.31
54,20171103,25.49
54,20171102,25.46
54,20171101,25.3
54,20171031,25.3
54,20171030,25.29
54,20171027,25.38
54,20171026,25.31
54,20171025,25.28
54,20171024,25.29
54,20171023,25.38
54,20171020,25.35
54,20171019,25.42
54,20171018,25.29
54,20171017,25.38
54,20171016,25.42
54,20171013,25.4
54,20171012,25.4
54,20171011,25.32
54,20171006,25.35
54,20171005,25.16
54,20171003,25.16
54,20171002,25
54,20170930,24.8
54,20170929,24.7
54,20170928,24.61
54,20170927,24.6
54,20170926,24.63
54,20170925,24.81
54,20170922,25.27
54,20170921,25.54
54,20170920,25.27
54,20170919,25.74
54,20170918,25.88
54,20170915,25.69
54,20170914,25.69
54,20170913,25.9
54,20170912,25.97
54,20170911,25.97
54,20170908,26.05
54,20170907,26.03
54,20170906,25.95
54,20170905,26.05
54,20170904,26.13
54,20170901,26.21
54,20170831,26.28
54,20170830,26.15
54,20170829,26
54,20170828,26.01
54,20170825,26.03
54,20170824,25.89
54,20170823,25.8
54,20170822,25.75
54,20170821,25.51
54,20170818,25.53
54,20170817,25.71
54,20170816,25.51
54,20170815,25.56
54,20170814,25.44
54,20170811,25.52
54,20170810,25.64
54,20170809,26.04
54,20170808,26.18
54,20170807,26.28
54,20170804,26.06
54,20170803,25.92
54,20170802,25.96
54,20170801,25.75
54,20170731,25.5
54,20170728,25.71
54,20170727,25.84
54,20170726,25.68
54,20170725,25.72
54,20170724,25.6
54,20170721,25.52
54,20170720,25.72
54,20170719,25.85
54,20170718,25.72
54,20170717,25.72
54,20170714,25.65
54,20170713,25.6
54,20170712,25.5
54,20170711,25.45
54,20170710,25.11
54,20170707,25.04
54,20170706,25.2
54,20170705,25.26
54,20170704,25.17
54,20170703,25.31
54,20170630,25.14
54,20170629,25.33
54,20170628,25.3
54,20170627,25.56
54,20170626,25.44
54,20170623,24.89
54,20170622,24.94
54,20170621,24.8
54,20170620,24.75
54,20170619,24.35
54,20170616,23.94
54,20170615,23.79
54,20170614,23.86
54,20170613,24.11
54,20170612,23.96
54,20170609,24.21
54,20170608,24.22
54,20170607,24.14
54,20170606,24.21
54,20170605,24.28
54,20170603,24.11
54,20170602,24.03
54,20170601,23.84
54,20170531,23.91
54,20170526,23.92
54,20170525,23.91
54,20170524,23.76
54,20170523,23.7
54,20170522,23.55
54,20170519,23.61
54,20170518,23.6
54,20170517,23.75
54,20170516,23.81
54,20170515,23.71
54,20170512,23.67
54,20170511,23.64
54,20170510,23.76
54,20170509,23.84
54,20170508,23.67
54,20170505,23.67
54,20170504,23.74
54,20170503,23.78
54,20170502,23.71
54,20170428,23.58
54,20170427,23.58
54,20170426,23.58
54,20170425,23.41
54,20170424,23.05
54,20170421,23.04
54,20170420,22.96
54,20170419,22.96
54,20170418,23.37
54,20170417,23.13
54,20170414,23.13
54,20170413,23.4
54,20170412,23.25
54,20170411,23.29
54,20170410,23.28
54,20170407,23.15
54,20170406,23.48
54,20170405,23.45
54,20170331,23.11
54,20170330,23.11
54,20170329,23.1
54,20170328,23.05
54,20170327,23.06
54,20170324,23.03
54,20170323,23.12
54,20170322,23.09
54,20170321,23.26
54,20170320,23.15
54,20170317,23.11
54,20170316,23
54,20170315,22.71
54,20170314,22.73
54,20170313,22.45
54,20170310,22.22
54,20170309,22.48
54,20170308,22.67
54,20170307,22.89
54,20170306,22.53
54,20170303,22.53
54,20170302,22.84
54,20170301,22.59
54,20170224,22.7
54,20170223,22.76
54,20170222,22.75
54,20170221,22.67
54,20170220,22.75
54,20170218,22.84
54,20170217,22.82
54,20170216,22.93
54,20170215,23.01
54,20170214,22.85
54,20170213,22.83
54,20170210,22.76
54,20170209,22.47
54,20170208,22.31
54,20170207,22.22
54,20170206,22.16
54,20170203,21.97
54,20170202,21.94
54,20170124,21.83
54,20170123,21.79
54,20170120,21.64
54,20170119,21.61
54,20170118,21.59
54,20170117,21.68
54,20170116,21.45
54,20170113,21.6
54,20170112,21.57
54,20170111,21.45
54,20170110,21.49
54,20170109,21.53
54,20170106,21.46
54,20170105,21.37
54,20170104,21.22
54,20170103,21.16
54,20161230,21.18
54,20161229,20.95
54,20161228,20.96
54,20161227,20.95
54,20161226,20.88
54,20161223,20.88
54,20161222,21
54,20161221,21.15
54,20161220,21.15
54,20161219,21.32
54,20161216,21.26
54,20161215,21.26
54,20161214,21.43
54,20161213,21.43
54,20161212,21.5
54,20161209,21.48
54,20161208,21.36
54,20161207,21.21
54,20161206,21.05
54,20161205,20.83
54,20161202,20.9
54,20161201,21.24
54,20161130,21.07
54,20161129,21.12
54,20161128,21.02
54,20161125,20.81
54,20161124,20.98
54,20161123,20.91
54,20161122,21.69
54,20161121,21.29
54,20161118,21.3
54,20161117,21.1
54,20161116,21.27
54,20161115,21.27
54,20161114,21.2
54,20161111,21.35
54,20161110,22.15
54,20161109,21.61
54,20161108,22.24
54,20161107,22.18
54,20161104,22
54,20161103,22.05
54,20161102,22.41
54,20161101,22.61
54,20161031,22.44
54,20161028,22.57
54,20161027,22.63
54,20161026,22.8
54,20161025,22.79
54,20161024,22.63
54,20161021,22.66
54,20161020,22.59
54,20161019,22.51
54,20161018,22.36
54,20161017,22.08
54,20161014,22.24
54,20161013,22.4
54,20161012,22.51
54,20161011,22.43
54,20161007,22.46
54,20161006,22.49
54,20161005,22.56
54,20161004,22.53
54,20161003,22.37
54,20160930,22.27
54,20160929,22.52
54,20160926,22.5
54,20160923,22.5
54,20160922,22.39
54,20160921,22.29
54,20160920,22.26
54,20160919,22.3
54,20160914,21.64
54,20160913,21.44
54,20160912,21.67
54,20160910,21.72
54,20160909,22.07
54,20160908,22.36
54,20160907,22.33
54,20160906,22.21
54,20160905,21.97
54,20160902,21.71
54,20160901,21.57
54,20160831,21.95
54,20160830,22.06
54,20160829,21.99
54,20160826,22.2
54,20160825,22.04
54,20160824,21.85
54,20160823,21.85
54,20160822,21.73
54,20160819,21.74
54,20160818,21.81
54,20160817,21.93
54,20160816,21.99
54,20160815,21.95
54,20160812,21.84
54,20160811,22.01
54,20160810,21.98
54,20160809,22.08
54,20160808,22.04
54,20160805,22.05
54,20160804,21.77
54,20160803,21.86
54,20160802,22
54,20160801,22
54,20160729,21.78
54,20160728,21.85
54,20160727,21.87
54,20160726,21.75
54,20160725,21.75
54,20160722,21.9
54,20160721,21.9
54,20160720,21.61
54,20160719,21.75
54,20160718,21.56
54,20160715,21.41
54,20160714,21.17
54,20160713,21.13
54,20160712,20.92
54,20160711,20.8
54,20160707,20.49
54,20160706,20.69
54,20160705,20.69
54,20160704,20.76
54,20160701,20.68
54,20160630,20.52
54,20160629,20.36
54,20160628,20.03
54,20160627,19.98
54,20160624,19.95
54,20160623,20.43
54,20160622,20.5
54,20160621,20.36
54,20160620,20.23
54,20160617,20.23
54,20160616,19.98
54,20160615,20.33
54,20160614,20.1
54,20160613,20.14
54,20160608,20.51
54,20160607,20.46
54,20160606,20.15
54,20160604,20.22
54,20160603,20.31
54,20160602,20.31
54,20160601,20.31
54,20160531,20.18
54,20160530,20.11
54,20160527,19.82
54,20160526,19.63
54,20160525,19.72
54,20160524,19.58
54,20160523,19.47
54,20160520,18.81
54,20160519,18.84
54,20160518,18.84
54,20160517,18.89
54,20160516,18.69
54,20160513,18.57
54,20160512,18.75
54,20160511,18.9
54,20160510,18.97
54,20160509,18.87
54,20160506,18.9
54,20160505,19.04
54,20160504,19.1
54,20160503,19.54
54,20160429,19.83
54,20160428,20.08
54,20160427,20.25
54,20160426,20.28
54,20160425,20.36
54,20160422,20.38
54,20160421,20.31
54,20160420,20.36
54,20160419,20.58
54,20160418,20.73
54,20160415,20.75
54,20160414,20.6
54,20160413,20.54
54,20160412,20.26
54,20160411,20.21
54,20160408,20.1
54,20160407,20.18
54,20160406,20.37
54,20160401,20.6
54,20160331,20.86
54,20160330,20.81
54,20160329,20.81
54,20160328,20.81
54,20160325,20.83
54,20160324,21.04
54,20160323,21.14
54,20160322,21.05
54,20160321,21.22
54,20160318,21.2
54,20160317,21.2
54,20160316,20.85
54,20160315,21.05
54,20160314,21.1
54,20160311,20.96
54,20160310,20.85
54,20160309,20.84
54,20160308,20.6
54,20160307,20.87
54,20160304,20.74
54,20160303,20.57
54,20160302,20.51
54,20160301,20.25
54,20160226,20.15
54,20160225,19.95
54,20160224,19.78
54,20160223,20
54,20160222,19.92
54,20160219,20
54,20160218,20.15
54,20160217,19.84
54,20160216,19.71
54,20160215,19.3
54,20160203,19.46
54,20160202,19.51
54,20160201,19.62
54,20160130,19.62
54,20160129,19.41
54,20160128,18.9
54,20160127,18.9
54,20160126,18.83
54,20160125,18.93
54,20160122,18.5
54,20160121,18.7
54,20160120,18.7
54,20160119,18.84
54,20160118,18.7
54,20160115,18.54
54,20160114,18.86
54,20160113,18.86
54,20160112,18.55
54,20160111,18.75
54,20160108,19.06
54,20160107,19.05
54,20160106,19.29
54,20160105,19.74
54,20160104,19.68
54,20151231,20.03
54,20151230,20.03
54,20151229,20.3
54,20151228,20.39
54,20151225,20.35
54,20151224,20.26
54,20151223,20.01
54,20151222,20.11
54,20151221,20.11
54,20151218,20.18
54,20151217,20.18
54,20151216,19.88
54,20151215,19.76
54,20151214,19.67
54,20151211,19.99
54,20151210,20.11
54,20151209,20.42
54,20151208,20.62
54,20151207,20.86
54,20151204,20.53
54,20151203,20.72
54,20151202,20.65
54,20151201,20.7
54,20151130,20.34
54,20151127,20.75
54,20151126,20.85
54,20151125,20.61
54,20151124,20.79
54,20151123,21.69
54,20151120,21.45
54,20151119,21.43
54,20151118,21.4
54,20151117,21.67
54,20151116,21.25
54,20151113,21.37
