Code,Date,Close
713,20180427,30.12
713,20180426,30.12
713,20180425,30.26
713,20180424,30.44
713,20180423,30.75
713,20180420,30.84
713,20180419,30.88
713,20180418,30.7
713,20180417,30.66
713,20180416,30.88
713,20180413,30.95
713,20180412,30.93
713,20180411,30.93
713,20180410,30.86
713,20180409,30.86
713,20180403,30.56
713,20180402,30.87
713,20180331,30.75
713,20180330,30.65
713,20180329,30.45
713,20180328,30.6
713,20180327,30.75
713,20180326,30.45
713,20180323,30.3
713,20180322,30.64
713,20180321,30.74
713,20180320,30.65
713,20180319,30.69
713,20180316,30.62
713,20180315,30.61
713,20180314,30.61
713,20180313,30.68
713,20180312,30.55
713,20180309,30.3
713,20180308,30.5
713,20180307,30.4
713,20180306,30.28
713,20180305,30.25
713,20180302,30.35
713,20180301,30.66
713,20180227,30.62
713,20180226,30.62
713,20180223,30.46
713,20180222,30.2
713,20180221,30.39
713,20180212,29.98
713,20180209,29.86
713,20180208,30.1
713,20180207,29.99
713,20180206,29.79
713,20180205,30.5
713,20180202,30.96
713,20180201,31.11
713,20180131,30.97
713,20180130,31.02
713,20180129,31.3
713,20180126,31.12
713,20180125,31.14
713,20180124,31.07
713,20180123,31.1
713,20180122,31.22
713,20180119,31.25
713,20180118,31.16
713,20180117,31.07
713,20180116,31.1
713,20180115,31.05
713,20180112,30.91
713,20180111,30.71
713,20180110,30.7
713,20180109,30.79
713,20180108,30.82
713,20180105,30.64
713,20180104,30.6
713,20180103,30.6
713,20180102,30.45
713,20171229,30.16
713,20171228,30.2
713,20171227,30.07
713,20171226,29.85
713,20171225,30.04
713,20171222,30.06
713,20171221,30.14
713,20171220,30.18
713,20171219,30.1
713,20171218,30.16
713,20171215,30.01
713,20171214,30.23
713,20171213,30.12
713,20171212,30.07
713,20171211,30.08
713,20171208,29.88
713,20171207,29.86
713,20171206,29.9
713,20171205,30.32
713,20171204,30.34
713,20171201,30.46
713,20171130,30.36
713,20171129,30.58
713,20171128,30.64
713,20171127,30.84
713,20171124,30.99
713,20171123,31.05
713,20171122,30.89
713,20171121,30.7
713,20171120,30.57
713,20171117,30.6
713,20171116,30.5
713,20171115,30.54
713,20171114,30.4
713,20171113,30.45
713,20171110,30.55
713,20171109,30.58
713,20171108,30.68
713,20171107,30.7
713,20171106,30.63
713,20171103,30.69
713,20171102,30.72
713,20171101,30.76
713,20171031,30.75
713,20171030,30.61
713,20171027,30.57
713,20171026,30.91
713,20171025,30.94
713,20171024,31.07
713,20171023,30.97
713,20171020,30.85
713,20171019,30.9
713,20171018,30.83
713,20171017,31.18
713,20171016,31
713,20171013,30.91
713,20171012,30.72
713,20171011,30.75
713,20171006,30.6
713,20171005,30.7
713,20171003,30.4
713,20171002,30.1
713,20170930,29.92
713,20170929,29.8
713,20170928,29.84
713,20170927,29.88
