Code,Date,Close
690,20180427,21.54
690,20180426,21.51
690,20180425,21.67
690,20180424,21.73
690,20180423,21.84
690,20180420,21.97
690,20180419,22.23
690,20180418,22.06
690,20180417,22
690,20180416,22.25
690,20180413,22.23
690,20180412,22.28
690,20180411,22.35
690,20180410,22.26
690,20180409,22.13
690,20180403,21.88
690,20180402,22
690,20180331,22.11
690,20180330,22.05
690,20180329,21.9
690,20180328,22.01
690,20180327,22.17
690,20180326,21.95
690,20180323,21.95
690,20180322,22.26
690,20180321,22.3
690,20180320,22.21
690,20180319,22.25
690,20180316,22.27
690,20180315,22.25
690,20180314,22.2
690,20180313,22.24
690,20180312,22.16
690,20180309,21.87
690,20180308,21.94
690,20180307,21.75
690,20180306,21.85
690,20180305,21.64
690,20180302,21.67
690,20180301,21.86
690,20180227,21.99
690,20180226,21.97
690,20180223,21.8
690,20180222,21.65
690,20180221,21.7
690,20180212,21.23
690,20180209,21.1
690,20180208,21.4
690,20180207,21.38
690,20180206,21.21
690,20180205,21.98
690,20180202,22.34
690,20180201,22.33
690,20180131,22.21
690,20180130,22.22
690,20180129,22.43
690,20180126,22.42
690,20180125,22.28
690,20180124,22.24
690,20180123,22.44
690,20180122,22.48
690,20180119,22.33
690,20180118,22.2
690,20180117,22.03
690,20180116,22.02
690,20180115,21.93
690,20180112,21.8
690,20180111,21.65
690,20180110,21.78
690,20180109,21.77
690,20180108,21.65
690,20180105,21.57
690,20180104,21.51
690,20180103,21.42
690,20180102,21.25
690,20171229,21.19
690,20171228,21.03
690,20171227,20.95
690,20171226,20.88
690,20171225,21.06
690,20171222,20.96
690,20171221,20.92
690,20171220,20.95
690,20171219,20.88
690,20171218,20.87
690,20171215,20.86
690,20171214,20.95
690,20171213,20.83
690,20171212,20.8
690,20171211,20.83
690,20171208,20.76
690,20171207,20.72
690,20171206,20.8
690,20171205,21.1
690,20171204,21.11
690,20171201,21.06
690,20171130,21.03
690,20171129,21.22
690,20171128,21.21
690,20171127,22.13
690,20171124,22.18
690,20171123,22.24
690,20171122,22.2
690,20171121,22.07
690,20171120,21.91
690,20171117,21.93
690,20171116,21.87
690,20171115,21.84
690,20171114,21.87
690,20171113,21.88
690,20171110,21.89
690,20171109,21.96
690,20171108,21.98
690,20171107,21.98
690,20171106,21.88
690,20171103,21.91
690,20171102,21.98
690,20171101,22
690,20171031,21.99
690,20171030,21.89
690,20171027,21.8
690,20171026,21.8
690,20171025,21.8
690,20171024,21.79
690,20171023,21.8
690,20171020,21.77
690,20171019,21.82
690,20171018,21.78
690,20171017,21.81
690,20171016,21.79
690,20171013,21.78
690,20171012,21.82
690,20171011,21.74
690,20171006,21.45
690,20171005,21.44
690,20171003,21.45
690,20171002,21.35
690,20170930,21.34
690,20170929,21.22
690,20170928,21.16
690,20170927,21.25
690,20170926,21.24
690,20170925,21.29
690,20170922,21.43
690,20170921,21.56
690,20170920,21.55
690,20170919,21.54
690,20170918,21.56
690,20170915,21.46
690,20170914,21.46
690,20170913,21.45
690,20170912,21.5
690,20170911,21.48
690,20170908,21.53
690,20170907,21.44
690,20170906,21.5
690,20170905,21.54
690,20170904,21.58
690,20170901,21.58
690,20170831,21.57
690,20170830,21.6
690,20170829,21.53
690,20170828,21.52
690,20170825,21.5
690,20170824,21.44
690,20170823,21.41
690,20170822,21.42
690,20170821,21.3
690,20170818,21.35
690,20170817,21.46
690,20170816,21.37
690,20170815,21.4
690,20170814,21.32
690,20170811,21.43
690,20170810,21.5
690,20170809,21.68
690,20170808,21.82
690,20170807,21.71
690,20170804,21.61
690,20170803,21.53
690,20170802,21.61
690,20170801,21.53
690,20170731,21.37
690,20170728,21.41
690,20170727,21.54
690,20170726,21.33
690,20170725,21.39
690,20170724,21.36
690,20170721,21.38
690,20170720,21.47
690,20170719,21.45
690,20170718,21.3
690,20170717,21.28
690,20170714,21.3
690,20170713,21.3
690,20170712,21.16
690,20170711,21.05
690,20170710,20.82
690,20170707,20.86
690,20170706,20.94
690,20170705,20.93
690,20170704,20.89
690,20170703,20.89
690,20170630,20.87
690,20170629,20.9
690,20170628,20.91
690,20170627,21.01
690,20170626,20.98
690,20170623,20.76
690,20170622,20.77
690,20170621,20.66
690,20170620,20.57
690,20170619,20.42
690,20170616,20.33
690,20170615,20.2
690,20170614,20.22
690,20170613,20.3
690,20170612,20.32
690,20170609,20.48
690,20170608,20.49
690,20170607,20.44
690,20170606,20.43
690,20170605,20.42
690,20170603,20.28
690,20170602,20.24
690,20170601,20.14
690,20170531,20.08
690,20170526,20.17
690,20170525,20.21
690,20170524,20.1
690,20170523,20.07
690,20170522,20.08
690,20170519,20.08
690,20170518,20.08
690,20170517,20.14
690,20170516,20.16
690,20170515,20.16
690,20170512,20.09
690,20170511,20.11
690,20170510,20.06
690,20170509,20.05
690,20170508,20.02
690,20170505,20.01
690,20170504,20.12
690,20170503,20.02
690,20170502,19.98
690,20170428,19.87
690,20170427,19.86
690,20170426,19.91
690,20170425,19.85
690,20170424,19.64
690,20170421,19.66
690,20170420,19.51
690,20170419,19.49
690,20170418,19.65
690,20170417,19.66
690,20170414,19.7
690,20170413,19.74
690,20170412,19.72
690,20170411,19.75
690,20170410,19.8
690,20170407,19.84
690,20170406,19.93
690,20170405,19.95
690,20170331,19.91
