Code,Date,Close
57,20180427,48.74
57,20180426,48.91
57,20180425,48.94
57,20180424,48.94
57,20180423,49.63
57,20180420,51.15
57,20180419,51.15
57,20180418,50.45
57,20180417,50.85
57,20180416,50.9
57,20180413,51.2
57,20180412,51.2
57,20180411,51.35
57,20180410,50.85
57,20180409,50.5
57,20180403,50.2
57,20180402,51.3
57,20180331,51.3
57,20180330,51.3
57,20180329,50.55
57,20180328,50.9
57,20180327,51.05
57,20180326,50.4
57,20180323,50.5
57,20180322,51.95
57,20180321,51.4
57,20180320,51.4
57,20180319,51.5
57,20180316,51.15
57,20180315,51.5
57,20180314,51.9
57,20180313,51.95
57,20180312,51.35
57,20180309,50.95
57,20180308,50.6
57,20180307,50.55
57,20180306,50.25
57,20180305,50.05
57,20180302,50.25
57,20180301,50.25
57,20180227,50.65
57,20180226,50.4
57,20180223,50.25
57,20180222,49.88
57,20180221,49.95
57,20180212,48.73
57,20180209,47.84
57,20180208,49
57,20180207,49
57,20180206,48.76
57,20180205,51.15
57,20180202,51.95
57,20180201,52.15
57,20180131,51.95
57,20180130,51.95
57,20180129,52.4
57,20180126,52.05
57,20180125,52.45
57,20180124,52.05
57,20180123,52.9
57,20180122,51.75
57,20180119,51.75
57,20180118,51.65
57,20180117,50.9
57,20180116,50.65
57,20180115,50.55
57,20180112,50.25
57,20180111,50.05
57,20180110,50.2
57,20180109,50.3
57,20180108,50.4
57,20180105,50
57,20180104,50.15
57,20180103,50
57,20180102,48.96
57,20171229,48.82
57,20171228,48.82
57,20171227,48.38
57,20171226,48.57
57,20171225,48.87
57,20171222,48.6
57,20171221,48.5
57,20171220,48.5
57,20171219,48.77
57,20171218,48.51
57,20171215,48.33
57,20171214,49.17
57,20171213,48.58
57,20171212,48.4
57,20171211,48.78
57,20171208,48.28
57,20171207,48.06
57,20171206,48.24
57,20171205,48.92
57,20171204,49.29
57,20171201,49.61
57,20171130,49.59
57,20171129,50.1
57,20171128,50.1
57,20171127,50.25
57,20171124,50.7
57,20171123,50.85
57,20171122,50.85
57,20171121,50.2
57,20171120,50.2
57,20171117,50.2
57,20171116,49.84
57,20171115,49.9
57,20171114,50.35
57,20171113,50.5
57,20171110,50.85
57,20171109,50.85
57,20171108,50.8
57,20171107,50.8
57,20171106,50.75
57,20171103,50.55
57,20171102,50.8
57,20171101,50.95
57,20171031,50.95
57,20171030,51.05
57,20171027,50.75
57,20171026,50.35
57,20171025,50.35
57,20171024,50.4
57,20171023,50.4
57,20171020,50.4
57,20171019,50.7
57,20171018,50.7
57,20171017,50.55
57,20171016,50.3
57,20171013,50.25
57,20171012,50.2
57,20171011,49.96
57,20171006,48.98
57,20171005,49.04
57,20171003,48.86
57,20171002,48.66
57,20170930,48.13
57,20170929,48.04
57,20170928,48.06
57,20170927,48.13
57,20170926,48.13
57,20170925,48.43
57,20170922,49.17
57,20170921,49.24
57,20170920,49.78
57,20170919,49.78
57,20170918,49.58
57,20170915,49.26
57,20170914,49.25
57,20170913,49.26
57,20170912,49.54
57,20170911,49.24
57,20170908,49.49
57,20170907,49.19
57,20170906,49.35
57,20170905,49.45
57,20170904,49.48
57,20170901,49.6
57,20170831,49.55
57,20170830,49.43
57,20170829,49.06
57,20170828,49.5
57,20170825,49.54
57,20170824,48.95
57,20170823,48.88
57,20170822,48.85
57,20170821,48.39
57,20170818,48.24
57,20170817,48.57
57,20170816,48.46
57,20170815,48.39
57,20170814,48.61
57,20170811,48.58
57,20170810,48.95
57,20170809,49.58
57,20170808,49.7
57,20170807,49.74
57,20170804,49.18
57,20170803,49.31
57,20170802,49.26
57,20170801,48.73
57,20170731,48.73
57,20170728,48.76
