Code,Date,Close
6201,20180427,13.26
6201,20180426,13.19
6201,20180425,13.5
6201,20180424,13.59
6201,20180423,14.16
6201,20180420,14.41
6201,20180419,14.52
6201,20180418,14.45
6201,20180417,14.5
6201,20180416,14.78
6201,20180413,14.69
6201,20180412,14.55
6201,20180411,14.62
6201,20180410,14.57
6201,20180409,14.56
6201,20180403,14.56
6201,20180402,14.72
6201,20180331,14.97
6201,20180330,14.95
6201,20180329,14.75
6201,20180328,14.62
6201,20180327,14.77
6201,20180326,14.54
6201,20180323,14.45
6201,20180322,14.85
6201,20180321,14.93
6201,20180320,14.85
6201,20180319,15.08
6201,20180316,14.95
6201,20180315,14.95
6201,20180314,14.95
6201,20180313,14.93
6201,20180312,14.7
6201,20180309,14.44
6201,20180308,14.42
6201,20180307,14.21
6201,20180306,14.08
6201,20180305,14
6201,20180302,14.16
6201,20180301,14.3
6201,20180227,14.37
6201,20180226,14.36
6201,20180223,14.34
6201,20180222,14.14
6201,20180221,14.1
6201,20180212,13.73
6201,20180209,13.7
6201,20180208,13.73
6201,20180207,14
6201,20180206,13.55
6201,20180205,14.48
6201,20180202,14.81
6201,20180201,14.88
6201,20180131,14.92
6201,20180130,14.91
6201,20180129,14.91
6201,20180126,14.78
6201,20180125,14.9
6201,20180124,14.97
6201,20180123,15.11
6201,20180122,15.15
6201,20180119,14.98
6201,20180118,15.02
6201,20180117,14.97
6201,20180116,14.87
6201,20180115,14.71
6201,20180112,14.72
6201,20180111,14.66
6201,20180110,14.7
6201,20180109,14.85
6201,20180108,15
6201,20180105,15.08
6201,20180104,15.02
6201,20180103,14.92
6201,20180102,14.6
6201,20171229,14.55
6201,20171228,14.55
6201,20171227,14.25
6201,20171226,14.25
6201,20171225,14.63
6201,20171222,14.68
6201,20171221,14.71
6201,20171220,14.61
6201,20171219,14.59
6201,20171218,14.43
6201,20171215,14.4
6201,20171214,14.5
6201,20171213,14.55
6201,20171212,14.62
6201,20171211,14.51
6201,20171208,14.08
6201,20171207,13.87
6201,20171206,14.07
6201,20171205,14.3
6201,20171204,14.76
6201,20171201,14.79
6201,20171130,14.9
6201,20171129,15
6201,20171128,14.84
6201,20171127,14.85
6201,20171124,14.78
6201,20171123,14.77
6201,20171122,15.2
6201,20171121,15.15
6201,20171120,14.9
6201,20171117,14.95
6201,20171116,14.7
6201,20171115,14.54
6201,20171114,14.54
6201,20171113,14.48
6201,20171110,14.48
6201,20171109,14.44
6201,20171108,14.51
6201,20171107,14.37
6201,20171106,14.34
6201,20171103,14.42
6201,20171102,14.4
6201,20171101,14.33
6201,20171031,14.1
6201,20171030,13.78
6201,20171027,13.97
6201,20171026,14.23
6201,20171025,14.22
6201,20171024,14.26
6201,20171023,14.16
6201,20171020,14.18
6201,20171019,14.15
6201,20171018,13.91
6201,20171017,14.05
6201,20171016,14.07
6201,20171013,14.1
6201,20171012,14.11
6201,20171011,13.8
6201,20171006,13.86
6201,20171005,13.92
6201,20171003,13.88
6201,20171002,13.7
6201,20170930,13.49
6201,20170929,13.36
6201,20170928,13.49
6201,20170927,13.5
6201,20170926,13.41
6201,20170925,13.6
6201,20170922,13.76
6201,20170921,13.81
6201,20170920,13.7
6201,20170919,13.85
6201,20170918,13.89
6201,20170915,13.75
6201,20170914,13.73
6201,20170913,13.55
6201,20170912,13.48
6201,20170911,13.46
6201,20170908,13.5
6201,20170907,13.4
6201,20170906,13.54
6201,20170905,13.56
6201,20170904,13.43
6201,20170901,13.48
6201,20170831,13.41
6201,20170830,13.32
6201,20170829,13.3
6201,20170828,13.3
6201,20170825,13.25
6201,20170824,13.21
6201,20170823,13.16
6201,20170822,13.13
6201,20170821,13
6201,20170818,12.92
6201,20170817,12.98
6201,20170816,12.85
6201,20170815,12.86
6201,20170814,12.57
6201,20170811,12.82
6201,20170810,12.8
6201,20170809,13.07
6201,20170808,13.32
6201,20170807,13.35
6201,20170804,13.37
6201,20170803,13.25
6201,20170802,13.3
6201,20170801,13.22
6201,20170731,13.2
6201,20170728,13.25
6201,20170727,13.37
6201,20170726,13.35
6201,20170725,13.25
6201,20170724,13.15
6201,20170721,13.14
6201,20170720,13.17
6201,20170719,13.23
6201,20170718,13.12
6201,20170717,13.03
6201,20170714,12.85
6201,20170713,12.67
6201,20170712,12.54
6201,20170711,12.35
6201,20170710,12.27
6201,20170707,12.26
6201,20170706,12.28
6201,20170705,12.19
6201,20170704,12.32
6201,20170703,12.3
6201,20170630,12.31
6201,20170629,12.29
6201,20170628,12.29
6201,20170627,12.45
6201,20170626,12.4
6201,20170623,12.24
6201,20170622,12.27
6201,20170621,12.18
6201,20170620,12.21
6201,20170619,12.19
6201,20170616,12.1
6201,20170615,11.97
6201,20170614,12.01
6201,20170613,12.24
6201,20170612,12.22
6201,20170609,12.36
6201,20170608,12.38
6201,20170607,12.32
6201,20170606,12.28
6201,20170605,12.23
6201,20170603,12.1
6201,20170602,12
6201,20170601,11.87
6201,20170531,11.82
6201,20170526,11.82
6201,20170525,11.87
6201,20170524,11.78
6201,20170523,11.6
6201,20170522,11.57
6201,20170519,11.55
6201,20170518,11.52
6201,20170517,11.52
6201,20170516,11.62
6201,20170515,11.7
6201,20170512,11.55
6201,20170511,11.48
6201,20170510,11.45
6201,20170509,11.35
6201,20170508,11.53
6201,20170505,11.59
6201,20170504,11.69
6201,20170503,11.65
6201,20170502,11.68
6201,20170428,11.59
6201,20170427,11.56
6201,20170426,11.59
6201,20170425,11.51
6201,20170424,11.38
6201,20170421,11.5
6201,20170420,11.39
6201,20170419,11.44
6201,20170418,11.5
6201,20170417,11.42
6201,20170414,11.51
6201,20170413,11.73
6201,20170412,11.79
6201,20170411,11.9
6201,20170410,12.03
6201,20170407,12.03
6201,20170406,12.03
6201,20170405,12.05
6201,20170331,11.96
6201,20170330,11.97
6201,20170329,11.93
6201,20170328,11.91
6201,20170327,12.05
6201,20170324,12.06
6201,20170323,12.09
6201,20170322,12.06
6201,20170321,12.03
6201,20170320,12.09
6201,20170317,12
6201,20170316,11.88
6201,20170315,11.93
6201,20170314,11.88
6201,20170313,11.88
6201,20170310,11.8
6201,20170309,11.83
6201,20170308,11.92
6201,20170307,11.99
6201,20170306,11.9
6201,20170303,11.78
6201,20170302,11.78
6201,20170301,11.81
6201,20170224,11.94
6201,20170223,12.01
6201,20170222,11.9
6201,20170221,11.82
6201,20170220,11.97
6201,20170218,12.1
6201,20170217,11.82
6201,20170216,11.75
6201,20170215,11.73
6201,20170214,11.64
6201,20170213,11.66
6201,20170210,11.72
6201,20170209,11.71
6201,20170208,11.58
6201,20170207,11.46
6201,20170206,11.44
6201,20170203,11.31
6201,20170202,11.15
6201,20170124,11.15
6201,20170123,11.11
6201,20170120,11.06
6201,20170119,11.1
6201,20170118,11.01
6201,20170117,10.93
6201,20170116,10.89
6201,20170113,11.06
6201,20170112,11.06
6201,20170111,10.95
6201,20170110,11.06
6201,20170109,11.05
6201,20170106,11.16
6201,20170105,11.13
6201,20170104,11.09
6201,20170103,11
