Code,Date,Close
51,20180427,32.11
51,20180426,31.71
51,20180425,32.02
51,20180424,32.44
51,20180423,33
51,20180420,33.02
51,20180419,33.15
51,20180418,32.75
51,20180417,33
51,20180416,33.18
51,20180413,32.93
51,20180412,32.9
51,20180411,32.86
51,20180410,32.58
51,20180409,32.27
51,20180403,32.31
51,20180402,32.55
51,20180331,32.5
51,20180330,32.5
51,20180329,32.32
51,20180328,32.32
51,20180327,32.49
51,20180326,32.07
51,20180323,31.84
51,20180322,32.4
51,20180321,32.58
51,20180320,32.4
51,20180319,32.4
51,20180316,32.28
51,20180315,32.32
51,20180314,32.46
51,20180313,32.22
51,20180312,32.11
51,20180309,31.7
51,20180308,31.59
51,20180307,31.34
51,20180306,31.31
51,20180305,31.3
51,20180302,31.4
51,20180301,31.5
51,20180227,32
51,20180226,31.57
51,20180223,31.45
51,20180222,31.05
51,20180221,31.14
51,20180212,30.25
51,20180209,29.87
51,20180208,30.33
51,20180207,30.8
51,20180206,29.99
51,20180205,31.75
51,20180202,32.3
51,20180201,32.4
51,20180131,32.39
51,20180130,32.3
51,20180129,32.86
51,20180126,32.43
51,20180125,32.44
51,20180124,32.66
51,20180123,32.72
51,20180122,32.7
51,20180119,32.33
51,20180118,32.5
51,20180117,32.45
51,20180116,32.21
51,20180115,32.04
51,20180112,32.24
51,20180111,32.05
51,20180110,31.87
51,20180109,32.13
51,20180108,32.31
51,20180105,32.4
51,20180104,32.17
51,20180103,31.99
51,20180102,31.67
51,20171229,31.67
51,20171228,31.21
51,20171227,31.16
51,20171226,30.84
51,20171225,31.2
51,20171222,31.27
51,20171221,31.4
51,20171220,31.4
51,20171219,31.15
51,20171218,29.8
51,20171215,30.85
51,20171214,30.94
51,20171213,30.97
51,20171212,30.73
51,20171211,30.74
51,20171208,30.49
51,20171207,30.39
51,20171206,30.59
51,20171205,31.18
51,20171204,31.17
51,20171201,31.31
51,20171130,31.48
51,20171129,31.76
51,20171128,31.67
51,20171127,31.74
51,20171124,31.9
51,20171123,31.74
51,20171122,32.4
51,20171121,32.4
51,20171120,32.11
51,20171117,32.1
51,20171116,31.83
51,20171115,31.87
51,20171114,32
51,20171113,31.91
51,20171110,32
51,20171109,31.87
51,20171108,32.25
51,20171107,32.25
51,20171106,32.2
51,20171103,32.14
51,20171102,32.05
51,20171101,32.1
51,20171031,32
51,20171030,31.8
51,20171027,31.94
51,20171026,32.13
51,20171025,32.05
51,20171024,32.19
51,20171023,31.99
51,20171020,31.86
