Code,Date,Close
50,20130102,54.4
50,20130103,54.85
50,20130104,54.5
50,20130107,54.25
50,20130108,53.9
50,20130109,54.1
50,20130110,54.5
50,20130111,54.45
50,20130114,54.5
50,20130115,54
50,20130116,53.7
50,20130117,53.3
50,20130118,53.95
50,20130121,53.9
50,20130122,54.05
50,20130123,54
50,20130124,53.7
50,20130125,53.5
50,20130128,53.75
50,20130129,54.5
50,20130130,54.6
50,20130131,54.6
50,20130201,54.8
50,20130204,55.2
50,20130205,55
50,20130206,55.4
50,20130218,55.6
50,20130219,55.65
50,20130220,56.1
50,20130221,55.7
50,20130222,55.5
50,20130223,55.8
50,20130225,55.7
50,20130226,55.1
50,20130227,55.2
50,20130301,55.4
50,20130304,54.75
50,20130305,55.2
50,20130306,55.45
50,20130307,55.4
50,20130308,55.8
50,20130311,55.9
50,20130312,55.55
50,20130313,55.65
50,20130314,55.6
50,20130315,55.2
50,20130318,54.5
50,20130319,54.6
50,20130320,54.25
50,20130321,54.3
50,20130322,54.15
50,20130325,54.55
50,20130326,54.55
50,20130327,54.7
50,20130328,54.55
50,20130329,55.1
50,20130401,55
50,20130402,54.85
50,20130403,55
50,20130408,53.85
50,20130409,53.7
50,20130410,53.8
50,20130411,54.35
50,20130412,54.35
50,20130415,53.9
50,20130416,54
50,20130417,53.9
50,20130418,53.85
50,20130419,55.45
50,20130422,55.4
50,20130423,55.1
50,20130424,55.55
50,20130425,55.65
50,20130426,55.85
50,20130429,55.8
50,20130430,56.4
50,20130502,56.55
50,20130503,56.65
50,20130506,56.9
50,20130507,57.1
50,20130508,57.85
50,20130509,58.2
50,20130510,57.9
50,20130513,57.75
50,20130514,57.9
50,20130515,57.95
50,20130516,58.7
50,20130517,58.4
50,20130520,58.3
50,20130521,58.3
50,20130522,58.25
50,20130523,57
50,20130524,56.85
50,20130527,57.35
50,20130528,57.15
50,20130529,57.65
50,20130530,56.95
50,20130531,56.95
50,20130603,56.7
50,20130604,56.6
50,20130605,56.6
50,20130606,55.9
50,20130607,56.05
50,20130610,56.5
50,20130611,56.35
50,20130613,55
50,20130614,54.8
50,20130617,55.15
50,20130618,55.4
50,20130619,55.3
50,20130620,54.25
50,20130621,53.6
50,20130624,53.4
50,20130625,53
50,20130626,53.7
50,20130627,54.35
50,20130628,55.1
50,20130701,55.6
50,20130702,55.5
50,20130703,54.85
50,20130704,54.95
50,20130705,56.05
50,20130708,55
50,20130709,55.65
50,20130710,55.8
50,20130711,57.2
50,20130712,57.35
50,20130715,57.5
50,20130716,57.5
50,20130717,57.6
50,20130718,57.2
50,20130719,55.95
50,20130722,56.15
50,20130723,57.05
50,20130724,56.9
50,20130725,57
50,20130726,56.9
50,20130729,56.5
50,20130730,56.95
50,20130731,56.6
50,20130801,56.2
50,20130802,56.55
50,20130805,56.7
50,20130806,55.9
50,20130807,55.1
50,20130808,54.9
50,20130809,54.85
50,20130812,55
50,20130813,55.55
50,20130814,55.4
50,20130815,55
50,20130816,55.25
50,20130819,55.1
50,20130820,54.6
50,20130822,54.15
50,20130823,54.85
50,20130826,55.1
50,20130827,54.6
50,20130828,54.75
50,20130829,55.5
50,20130830,55.85
50,20130902,56.3
50,20130903,56.65
50,20130904,56.55
50,20130905,56.9
50,20130906,57
50,20130909,57.2
50,20130910,57.35
50,20130911,57.5
50,20130912,57.55
50,20130913,57.1
50,20130914,57.1
50,20130916,57.8
50,20130917,57.75
50,20130918,57.55
50,20130923,58
50,20130924,58.05
50,20130925,57.8
50,20130926,57.25
50,20130927,57.4
50,20130930,57.15
50,20131001,57.15
50,20131002,57.35
50,20131003,58.55
50,20131004,58.45
50,20131007,57.9
50,20131008,58.35
50,20131009,58.2
50,20131011,58.45
50,20131014,58
50,20131015,58.5
50,20131016,58.25
50,20131017,58.55
50,20131018,59.05
50,20131021,59
50,20131022,59
50,20131023,58.7
50,20131024,57.55
50,20131025,57.1
50,20131028,57.5
50,20131029,57.75
50,20131030,57.9
50,20131031,57.9
50,20131101,57.6
50,20131104,57.35
50,20131105,56.8
50,20131106,56.8
50,20131107,56.65
50,20131108,56.45
50,20131111,56.3
50,20131112,56.5
50,20131113,55.75
50,20131114,55.9
50,20131115,56.15
50,20131118,56.45
50,20131119,56.8
50,20131120,56.45
50,20131121,55.45
50,20131122,55.5
50,20131125,56.25
50,20131126,56.7
50,20131127,57
50,20131128,57.35
50,20131129,57.55
50,20131202,57.45
50,20131203,57.5
50,20131204,57.45
50,20131205,57.1
50,20131206,57.15
50,20131209,57.65
50,20131210,57.8
50,20131211,57.85
50,20131212,57.4
50,20131213,57.35
50,20131216,56.9
50,20131217,57.2
50,20131218,57
50,20131219,57.35
50,20131220,57.45
50,20131223,57.85
50,20131224,57.8
50,20131225,57.85
50,20131226,57.85
50,20131227,58.3
50,20131230,58.8
50,20131231,58.7
50,20140102,58.55
50,20140103,57.85
50,20140106,57.7
50,20140107,57.7
50,20140108,57.8
50,20140109,57.55
50,20140110,57.55
50,20140113,57.9
50,20140114,57.8
50,20140115,58.4
50,20140116,58.55
50,20140117,58.65
50,20140120,58.8
50,20140121,58.55
50,20140122,58.65
50,20140123,58.5
50,20140124,58.65
50,20140127,57.6
50,20140205,55.8
50,20140206,56
50,20140207,56.6
50,20140210,56.6
50,20140211,56.95
50,20140212,57.55
50,20140213,57.4
50,20140214,57.95
50,20140217,57.95
50,20140218,58.15
50,20140219,58.15
50,20140220,57.65
50,20140221,58.2
50,20140224,57.9
50,20140225,58.15
50,20140226,58.4
50,20140227,58.3
50,20140303,57.95
50,20140304,57.7
50,20140305,58.3
50,20140306,59.15
50,20140307,59.4
50,20140310,59.05
50,20140311,59.35
50,20140312,58.8
50,20140313,59.75
50,20140314,59.15
50,20140317,59.05
50,20140318,59.4
50,20140319,59.25
50,20140320,58.5
50,20140321,58.5
50,20140324,58.65
50,20140325,59.15
50,20140326,59.7
50,20140327,59.8
50,20140328,59.9
50,20140331,60.1
50,20140401,60.6
50,20140402,60.8
50,20140403,60.65
50,20140407,60.5
50,20140408,60.8
50,20140409,61
50,20140410,61.2
50,20140411,61.15
50,20140414,61.05
50,20140415,61.35
50,20140416,61.3
50,20140417,61.15
50,20140418,61.55
50,20140421,61.55
50,20140422,61.75
50,20140423,61.65
50,20140424,61.75
50,20140425,60.7
50,20140428,61.25
50,20140429,61.35
50,20140430,61
50,20140502,61.3
50,20140505,61.2
50,20140506,61.55
50,20140507,61.4
50,20140508,61.85
50,20140509,61.45
50,20140512,61.15
50,20140513,61.45
50,20140514,61.8
50,20140515,61.75
50,20140516,61.85
50,20140519,61.85
50,20140520,62.1
50,20140521,61.8
50,20140522,62.65
50,20140523,62.75
50,20140526,63.05
50,20140527,63.1
50,20140528,63.7
50,20140529,63.4
50,20140530,63.1
50,20140603,63.15
50,20140604,63.4
50,20140605,63.4
50,20140606,63.55
50,20140609,63.8
50,20140610,64.2
50,20140611,64.15
50,20140612,64
50,20140613,63.85
50,20140616,63.9
50,20140617,64.35
50,20140618,64.5
50,20140619,64.95
50,20140620,64.75
50,20140623,64.7
50,20140624,64.8
50,20140625,64.65
50,20140626,65.35
50,20140627,65.35
50,20140630,65.95
50,20140701,66.55
50,20140702,67.1
50,20140703,67.7
50,20140704,67.7
50,20140707,67.6
50,20140708,67.75
50,20140709,67.85
50,20140710,68.35
50,20140711,68.3
50,20140714,68.7
50,20140715,68.95
50,20140716,68.35
50,20140717,67.5
50,20140718,67.5
50,20140721,67.5
50,20140722,68.1
50,20140724,68.4
50,20140725,67.65
50,20140728,67.5
50,20140729,67.45
50,20140730,67.85
50,20140731,66.75
50,20140801,66.25
50,20140804,66.6
50,20140805,65.25
50,20140806,65.7
50,20140807,65.7
50,20140808,65.7
50,20140811,66.05
50,20140812,66.1
50,20140813,66.75
50,20140814,67.1
50,20140815,67.1
50,20140818,66.9
50,20140819,67.75
50,20140820,68
50,20140821,67.9
50,20140822,68.75
50,20140825,68.65
50,20140826,68.6
50,20140827,69.25
50,20140828,69.35
50,20140829,69.2
50,20140901,69.8
50,20140902,68.75
