Code,Date,Close
58,20180427,45.06
58,20180426,44.85
58,20180425,45.46
58,20180424,45.46
58,20180423,46.1
58,20180420,46.1
58,20180419,46.16
58,20180418,46.16
58,20180417,46.76
58,20180416,46.49
58,20180413,46.49
58,20180412,46.26
58,20180411,46.64
58,20180410,45.98
58,20180409,45.62
58,20180403,45.57
58,20180402,45.88
58,20180331,46.25
58,20180330,46.19
58,20180329,46.19
58,20180328,46.19
58,20180327,47.01
58,20180326,45.8
58,20180323,46.2
58,20180322,46.92
58,20180321,46.52
58,20180320,46.52
58,20180319,46.31
58,20180316,45.7
58,20180315,46.15
58,20180314,45.93
58,20180313,46.49
58,20180312,46.16
58,20180309,45.81
58,20180308,45.81
58,20180307,46.02
58,20180306,45.62
58,20180305,45.49
58,20180302,45.41
58,20180301,45.76
58,20180227,46.07
58,20180226,45.68
58,20180223,45.68
58,20180222,44.88
58,20180221,45.36
58,20180212,44.23
58,20180209,44.97
58,20180208,44.97
58,20180207,46.06
58,20180206,45.25
58,20180205,46.04
58,20180202,46.75
58,20180201,46.89
58,20180131,46.89
58,20180130,46.89
58,20180129,47.36
58,20180126,47.37
58,20180125,47.27
58,20180124,47.32
58,20180123,47.32
58,20180122,46.96
58,20180119,46.68
58,20180118,46.8
58,20180117,46.63
58,20180116,46.47
58,20180115,46.52
58,20180112,46.17
58,20180111,46.06
58,20180110,46.58
58,20180109,46.58
58,20180108,46.54
58,20180105,46.57
58,20180104,46.57
58,20180103,46.64
58,20180102,46.25
58,20171229,46.25
58,20171228,45.99
58,20171227,45.37
58,20171226,45.36
58,20171225,45.59
58,20171222,45.4
58,20171221,45.4
58,20171220,45.4
58,20171219,45.46
58,20171218,45.06
58,20171215,45.06
58,20171214,45.41
58,20171213,45.21
58,20171212,45.12
58,20171211,44.89
58,20171208,44.89
58,20171207,44.99
58,20171206,45.02
58,20171205,45.53
58,20171204,45.4
58,20171201,45.97
58,20171130,46.19
58,20171129,46.77
58,20171128,46.68
58,20171127,46.98
58,20171124,46.98
58,20171123,46.98
58,20171122,46.69
58,20171121,46.75
58,20171120,46.58
58,20171117,46.58
58,20171116,46.6
58,20171115,46.6
58,20171114,46.71
58,20171113,46.95
58,20171110,46.95
58,20171109,47.46
58,20171108,47.73
58,20171107,47.81
58,20171106,47.88
58,20171103,47.8
58,20171102,47.56
58,20171101,47.33
58,20171031,47.33
58,20171030,47.51
58,20171027,47.63
58,20171026,47.5
58,20171025,47.13
58,20171024,47.13
58,20171023,47.4
58,20171020,47.4
58,20171019,47.53
58,20171018,47.69
58,20171017,47.86
58,20171016,47.44
58,20171013,47.44
58,20171012,47.57
58,20171011,47.66
58,20171006,46.71
58,20171005,47.04
58,20171003,46.99
58,20171002,46.81
58,20170930,45.9
58,20170929,45.9
58,20170928,46.91
58,20170927,47.13
58,20170926,47.1
58,20170925,46.6
58,20170922,47.6
58,20170921,47.54
58,20170920,47.54
58,20170919,48
58,20170918,47.96
58,20170915,47.96
58,20170914,48.15
58,20170913,48.15
58,20170912,48.64
58,20170911,48.67
58,20170908,48.67
58,20170907,48.74
58,20170906,48.65
58,20170905,48.65
58,20170904,48.8
58,20170901,48.6
58,20170831,48.41
