Code,Date,Close
59,20180427,41.97
59,20180426,41.48
59,20180425,41.58
59,20180424,41.7
59,20180423,41.56
59,20180420,41.79
59,20180419,41.79
59,20180418,41.06
59,20180417,41.54
59,20180416,41.7
59,20180413,41.9
59,20180412,41.86
59,20180411,41.86
59,20180410,41.49
59,20180409,41.28
59,20180403,41.19
59,20180402,41.63
59,20180331,41.72
59,20180330,41.72
59,20180329,41.76
59,20180328,41.76
59,20180327,41.91
59,20180326,41.19
59,20180323,41.11
59,20180322,41.53
59,20180321,41.36
59,20180320,41.84
59,20180319,41.93
59,20180316,41.4
59,20180315,41.59
59,20180314,41.84
59,20180313,41.58
59,20180312,41.68
59,20180309,41.3
59,20180308,41.08
59,20180307,40.94
59,20180306,40.68
59,20180305,41.32
59,20180302,41.32
59,20180301,41.55
59,20180227,41.74
59,20180226,41.66
59,20180223,41.57
59,20180222,40.74
59,20180221,40.76
59,20180212,39.96
59,20180209,39.13
59,20180208,40.72
59,20180207,40.5
59,20180206,39.49
59,20180205,41.43
59,20180202,41.84
59,20180201,41.78
59,20180131,41.59
59,20180130,42.1
59,20180129,42.1
59,20180126,41.9
59,20180125,41.85
59,20180124,41.44
59,20180123,42.25
59,20180122,41.93
59,20180119,41.85
59,20180118,42.5
59,20180117,42.13
59,20180116,42.38
59,20180115,42.25
59,20180112,41.37
59,20180111,41.37
59,20180110,41.68
59,20180109,41.8
59,20180108,41.79
59,20180105,40.97
59,20180104,40.67
59,20180103,40.64
59,20180102,40.2
59,20171229,40.15
59,20171228,40.15
59,20171227,40.17
59,20171226,39.82
59,20171225,39.82
59,20171222,40.02
59,20171221,39.9
59,20171220,39.93
59,20171219,39.93
59,20171218,40.47
59,20171215,40.09
59,20171214,40.09
59,20171213,40.22
59,20171212,39.81
59,20171211,39.71
59,20171208,39.98
59,20171207,39.98
59,20171206,40
59,20171205,38.99
59,20171204,39.11
59,20171201,39.99
59,20171130,39.22
59,20171129,39.6
59,20171128,39.58
59,20171127,38.92
59,20171124,39.74
59,20171123,40
59,20171122,39
59,20171121,38.5
59,20171120,37.74
59,20171117,37.53
